cutoff,assembly_score
0.49246,0.0567
0.49247,0.0567
0.49248,0.0567
0.49248,0.0567
0.49248,0.0567
0.49248,0.0567
0.49249,0.0567
0.49249,0.0567
0.49249,0.0567
0.4925,0.0567
0.49251,0.0567
0.49252,0.0567
0.49253,0.0567
0.49254,0.0567
0.49255,0.0567
0.49256,0.05671
0.49258,0.05671
0.49259,0.05671
0.4926,0.05671
0.4926,0.05671
0.49262,0.05671
0.49263,0.05671
0.49264,0.05671
0.49264,0.05671
0.49265,0.05671
0.49265,0.05671
0.49265,0.05671
0.49265,0.05671
0.49265,0.05671
0.49267,0.05671
0.49268,0.05671
0.49268,0.05671
0.49269,0.05671
0.49269,0.05671
0.49269,0.05671
0.49272,0.05671
0.49272,0.05671
0.49273,0.05671
0.49276,0.05671
0.49276,0.05671
0.49276,0.05671
0.49278,0.05671
0.49279,0.05671
0.4928,0.05671
0.4928,0.05671
0.49281,0.05671
0.49283,0.05671
0.49283,0.05671
0.49285,0.05671
0.49286,0.05671
0.49286,0.05671
0.49286,0.05671
0.49289,0.05671
0.4929,0.05671
0.49291,0.05671
0.49291,0.05671
0.49292,0.05671
0.49294,0.05671
0.49294,0.05671
0.49294,0.05671
0.49295,0.05671
0.49296,0.05671
0.49296,0.05671
0.49297,0.05671
0.49297,0.05671
0.49297,0.05671
0.49298,0.05671
0.493,0.05671
0.49301,0.05671
0.49302,0.05671
0.49303,0.05671
0.49303,0.05671
0.49303,0.05671
0.49305,0.05671
0.49306,0.05671
0.49306,0.05671
0.49307,0.05671
0.49307,0.05671
0.49307,0.05671
0.49308,0.05671
0.49308,0.05671
0.49308,0.05671
0.49308,0.05671
0.49308,0.05671
0.4931,0.05671
0.4931,0.05671
0.49311,0.05671
0.49313,0.05672
0.49313,0.05672
0.49314,0.05672
0.49314,0.05672
0.49315,0.05672
0.49315,0.05672
0.49316,0.05672
0.49317,0.05672
0.49317,0.05672
0.49317,0.05672
0.49318,0.05672
0.49318,0.05672
0.49318,0.05672
0.49318,0.05672
0.49319,0.05672
0.49319,0.05672
0.4932,0.05671
0.49321,0.05671
0.49322,0.05671
0.49322,0.05671
0.49323,0.05672
0.49323,0.05672
0.49323,0.05672
0.49325,0.05672
0.49329,0.05672
0.4933,0.05672
0.49331,0.05672
0.49331,0.05672
0.49331,0.05672
0.49331,0.05672
0.49331,0.05672
0.49332,0.05672
0.49332,0.05672
0.49332,0.05672
0.49332,0.05672
0.49333,0.05672
0.49333,0.05671
0.49333,0.05671
0.49333,0.05671
0.49333,0.05671
0.49335,0.05671
0.49338,0.05671
0.49339,0.05671
0.49339,0.05671
0.49339,0.05671
0.49342,0.05671
0.49343,0.05671
0.49344,0.05671
0.49344,0.05671
0.49344,0.05671
0.49344,0.05671
0.49346,0.05671
0.49346,0.05671
0.49346,0.05671
0.49347,0.05671
0.49347,0.05671
0.49349,0.05671
0.49349,0.05671
0.49351,0.05671
0.49352,0.05671
0.49354,0.05671
0.49354,0.05671
0.49354,0.05671
0.49356,0.05671
0.49358,0.05671
0.49358,0.05671
0.49358,0.05671
0.49358,0.05671
0.49359,0.05671
0.4936,0.05671
0.49361,0.05671
0.49362,0.05671
0.49362,0.05671
0.49363,0.05671
0.49365,0.05671
0.49365,0.05671
0.49366,0.05671
0.49367,0.05671
0.49367,0.05671
0.49368,0.05671
0.49368,0.05671
0.49371,0.05671
0.49371,0.05671
0.49372,0.05671
0.49374,0.05671
0.49375,0.05671
0.49376,0.05671
0.49378,0.05671
0.49378,0.05671
0.49378,0.05671
0.49378,0.05671
0.49379,0.05671
0.49381,0.05671
0.49382,0.05671
0.49383,0.05671
0.49383,0.05671
0.49385,0.05671
0.49385,0.05671
0.49386,0.05671
0.49386,0.0567
0.49387,0.0567
0.49387,0.0567
0.49389,0.0567
0.4939,0.0567
0.49391,0.0567
0.49391,0.0567
0.49392,0.0567
0.49392,0.05671
0.49393,0.0567
0.49395,0.05671
0.49396,0.05671
0.49397,0.05671
0.494,0.05671
0.494,0.05671
0.49401,0.0567
0.49403,0.0567
0.49403,0.05671
0.49403,0.05671
0.49403,0.05671
0.49404,0.05671
0.49405,0.05671
0.49405,0.05671
0.49405,0.05671
0.49407,0.05671
0.49407,0.05671
0.49407,0.05671
0.49407,0.05671
0.49409,0.05671
0.49409,0.05671
0.49411,0.05671
0.49411,0.05671
0.49414,0.05671
0.49415,0.05671
0.49416,0.05671
0.49416,0.05671
0.49417,0.05671
0.49417,0.05671
0.49417,0.05671
0.49422,0.05671
0.49423,0.05671
0.49424,0.05671
0.49424,0.05671
0.49426,0.05671
0.49426,0.05671
0.49426,0.05671
0.49426,0.05671
0.49428,0.05671
0.49429,0.05671
0.49429,0.05671
0.49429,0.05671
0.49429,0.05671
0.49431,0.05671
0.49432,0.05671
0.49433,0.05671
0.49435,0.0567
0.49435,0.05671
0.49436,0.05671
0.49436,0.05671
0.49436,0.05671
0.49436,0.05671
0.49437,0.05671
0.49437,0.0567
0.49438,0.0567
0.49438,0.0567
0.49439,0.0567
0.4944,0.0567
0.4944,0.0567
0.49441,0.0567
0.49446,0.0567
0.49446,0.05671
0.49446,0.0567
0.49447,0.05671
0.49447,0.0567
0.49448,0.0567
0.49448,0.0567
0.4945,0.05671
0.49451,0.0567
0.49451,0.0567
0.49452,0.0567
0.49453,0.0567
0.49453,0.0567
0.49453,0.0567
0.49453,0.0567
0.49455,0.0567
0.49456,0.0567
0.49457,0.0567
0.49457,0.0567
0.49458,0.0567
0.49458,0.0567
0.49459,0.0567
0.49459,0.0567
0.4946,0.0567
0.4946,0.0567
0.49462,0.0567
0.49463,0.0567
0.49464,0.0567
0.49465,0.0567
0.49465,0.0567
0.49465,0.0567
0.49467,0.0567
0.49468,0.0567
0.49469,0.0567
0.49469,0.0567
0.49471,0.0567
0.49471,0.0567
0.49473,0.0567
0.49475,0.0567
0.49476,0.0567
0.49477,0.0567
0.49477,0.0567
0.49478,0.0567
0.49478,0.0567
0.49478,0.0567
0.49479,0.0567
0.49479,0.0567
0.4948,0.0567
0.4948,0.0567
0.49481,0.0567
0.49481,0.0567
0.49482,0.0567
0.49483,0.0567
0.49483,0.0567
0.49485,0.0567
0.49485,0.0567
0.49486,0.0567
0.49486,0.0567
0.49487,0.0567
0.49487,0.0567
0.49488,0.0567
0.49489,0.0567
0.49489,0.0567
0.49491,0.0567
0.49493,0.0567
0.49494,0.0567
0.49494,0.0567
0.49495,0.0567
0.49495,0.0567
0.49495,0.0567
0.49496,0.0567
0.49496,0.0567
0.49497,0.0567
0.49497,0.0567
0.49497,0.0567
0.49497,0.0567
0.49499,0.0567
0.49499,0.0567
0.495,0.0567
0.49503,0.0567
0.49504,0.0567
0.49504,0.0567
0.49504,0.0567
0.49505,0.0567
0.49506,0.0567
0.49506,0.0567
0.49509,0.0567
0.49509,0.0567
0.49511,0.0567
0.49511,0.0567
0.49512,0.0567
0.49513,0.0567
0.49513,0.0567
0.49514,0.0567
0.49514,0.0567
0.49514,0.0567
0.49516,0.0567
0.49516,0.0567
0.49517,0.0567
0.49517,0.0567
0.49518,0.0567
0.49518,0.0567
0.49518,0.0567
0.49518,0.0567
0.49519,0.0567
0.49519,0.0567
0.49519,0.0567
0.49519,0.0567
0.4952,0.0567
0.49523,0.0567
0.49523,0.0567
0.49525,0.0567
0.49526,0.0567
0.49527,0.0567
0.49527,0.0567
0.4953,0.0567
0.49532,0.0567
0.49532,0.0567
0.49534,0.0567
0.49534,0.0567
0.49535,0.0567
0.49535,0.0567
0.49536,0.0567
0.49536,0.0567
0.49537,0.0567
0.49539,0.0567
0.49539,0.0567
0.4954,0.0567
0.4954,0.0567
0.4954,0.0567
0.49541,0.0567
0.49541,0.0567
0.49541,0.0567
0.49542,0.0567
0.49543,0.0567
0.49544,0.0567
0.49546,0.0567
0.49546,0.0567
0.49547,0.0567
0.49548,0.0567
0.4955,0.0567
0.4955,0.0567
0.49552,0.0567
0.49552,0.0567
0.49554,0.0567
0.49554,0.0567
0.49554,0.0567
0.49557,0.0567
0.49557,0.0567
0.49557,0.0567
0.49558,0.0567
0.49558,0.0567
0.49558,0.0567
0.49559,0.0567
0.49561,0.0567
0.49562,0.0567
0.49562,0.0567
0.49563,0.0567
0.49564,0.0567
0.49564,0.0567
0.49564,0.0567
0.49564,0.0567
0.49566,0.0567
0.49566,0.0567
0.49566,0.0567
0.49567,0.0567
0.49567,0.0567
0.49567,0.0567
0.49568,0.0567
0.4957,0.0567
0.4957,0.0567
0.49571,0.0567
0.49574,0.0567
0.49574,0.0567
0.49574,0.0567
0.49575,0.0567
0.49576,0.0567
0.49576,0.0567
0.49578,0.0567
0.49579,0.0567
0.49579,0.0567
0.4958,0.0567
0.49581,0.0567
0.49581,0.0567
0.49582,0.0567
0.49583,0.0567
0.49584,0.0567
0.49584,0.0567
0.49584,0.0567
0.49585,0.0567
0.49585,0.0567
0.49585,0.0567
0.49587,0.0567
0.49588,0.0567
0.49589,0.0567
0.49591,0.0567
0.49592,0.05669
0.49593,0.05669
0.49593,0.05669
0.49594,0.05669
0.49595,0.05669
0.49596,0.05669
0.49596,0.05669
0.49597,0.05669
0.49598,0.05669
0.49599,0.05669
0.49599,0.05669
0.496,0.05669
0.496,0.05669
0.49601,0.05669
0.49603,0.05669
0.49604,0.05669
0.49605,0.05669
0.49607,0.05669
0.49608,0.05669
0.49608,0.05669
0.49609,0.05669
0.49609,0.05669
0.49611,0.05669
0.49611,0.05669
0.49614,0.05669
0.49615,0.05669
0.49615,0.05669
0.49616,0.05669
0.49616,0.05669
0.49617,0.05669
0.49617,0.05669
0.49618,0.05669
0.4962,0.05669
0.49622,0.05669
0.49623,0.05669
0.49623,0.05669
0.49626,0.05669
0.49627,0.05669
0.49627,0.05669
0.49629,0.05669
0.4963,0.05669
0.49635,0.05669
0.49637,0.05669
0.49637,0.05669
0.4964,0.05669
0.4964,0.05669
0.49641,0.05669
0.49642,0.05669
0.49642,0.05669
0.49643,0.05669
0.49644,0.05669
0.49646,0.05669
0.49647,0.05669
0.49647,0.05669
0.49648,0.05669
0.49648,0.05669
0.49649,0.05669
0.4965,0.05669
0.4965,0.05669
0.4965,0.05669
0.49651,0.05669
0.49653,0.05669
0.49654,0.05669
0.49654,0.0567
0.49656,0.0567
0.49656,0.0567
0.49656,0.0567
0.49657,0.0567
0.49659,0.0567
0.49659,0.0567
0.49659,0.0567
0.4966,0.0567
0.4966,0.0567
0.4966,0.0567
0.49661,0.0567
0.49661,0.05669
0.49661,0.05669
0.49661,0.05669
0.49662,0.05669
0.49662,0.05669
0.49662,0.05669
0.49663,0.05669
0.49664,0.05669
0.49665,0.05669
0.49665,0.05669
0.49665,0.05669
0.49665,0.05669
0.49667,0.05669
0.49668,0.05669
0.49668,0.05669
0.49669,0.05669
0.4967,0.05669
0.49671,0.05669
0.49674,0.05669
0.49674,0.05669
0.49674,0.05669
0.49675,0.05669
0.49675,0.05669
0.49675,0.05669
0.49676,0.05669
0.49677,0.05669
0.49677,0.05669
0.49677,0.05669
0.49681,0.05669
0.49681,0.05669
0.49682,0.05669
0.49682,0.05669
0.49683,0.05669
0.49686,0.05669
0.49686,0.05669
0.49687,0.05669
0.49687,0.05669
0.49688,0.05669
0.49689,0.05668
0.49689,0.05668
0.4969,0.05668
0.4969,0.05668
0.49691,0.05668
0.49691,0.05668
0.49693,0.05668
0.49694,0.05668
0.49695,0.05668
0.49695,0.05668
0.49698,0.05668
0.49698,0.05668
0.49699,0.05668
0.49699,0.05668
0.49699,0.05668
0.497,0.05668
0.49702,0.05668
0.49702,0.05668
0.49702,0.05668
0.49702,0.05668
0.49704,0.05668
0.49705,0.05668
0.49706,0.05668
0.49707,0.05668
0.49708,0.05668
0.49708,0.05668
0.49708,0.05668
0.49708,0.05668
0.49711,0.05668
0.49712,0.05668
0.49712,0.05668
0.49712,0.05668
0.49713,0.05668
0.49713,0.05668
0.49713,0.05668
0.49715,0.05668
0.49715,0.05668
0.49716,0.05668
0.49716,0.05668
0.49718,0.05668
0.49719,0.05668
0.49721,0.05668
0.49721,0.05668
0.49721,0.05668
0.49722,0.05668
0.49722,0.05668
0.49722,0.05668
0.49722,0.05668
0.49723,0.05668
0.49725,0.05668
0.49726,0.05668
0.49726,0.05668
0.49727,0.05668
0.49727,0.05668
0.49728,0.05668
0.49728,0.05668
0.49729,0.05668
0.49729,0.05668
0.4973,0.05668
0.49731,0.05668
0.49732,0.05668
0.49733,0.05668
0.49734,0.05668
0.49734,0.05668
0.49735,0.05668
0.49736,0.05668
0.49736,0.05668
0.49736,0.05668
0.49739,0.05668
0.49739,0.05668
0.49739,0.05668
0.49739,0.05668
0.4974,0.05668
0.49741,0.05668
0.49742,0.05668
0.49742,0.05668
0.49743,0.05668
0.49743,0.05668
0.49744,0.05668
0.49744,0.05668
0.49747,0.05668
0.49747,0.05668
0.49748,0.05668
0.49748,0.05668
0.49748,0.05668
0.49748,0.05668
0.49749,0.05668
0.49749,0.05668
0.49751,0.05668
0.49751,0.05668
0.49751,0.05668
0.49752,0.05668
0.49753,0.05668
0.49753,0.05668
0.49754,0.05668
0.49754,0.05668
0.49754,0.05668
0.49755,0.05668
0.49755,0.05668
0.49756,0.05668
0.49757,0.05668
0.49758,0.05668
0.49758,0.05668
0.49759,0.05668
0.49759,0.05668
0.49759,0.05668
0.49759,0.05668
0.49763,0.05668
0.49763,0.05668
0.49763,0.05668
0.49763,0.05668
0.49764,0.05668
0.49766,0.05668
0.49767,0.05668
0.49768,0.05668
0.49768,0.05668
0.49769,0.05668
0.49769,0.05668
0.49769,0.05668
0.4977,0.05668
0.49771,0.05668
0.49772,0.05668
0.49772,0.05668
0.49772,0.05667
0.49772,0.05667
0.49773,0.05667
0.49774,0.05667
0.49775,0.05667
0.49775,0.05668
0.49776,0.05668
0.49776,0.05668
0.49776,0.05668
0.49776,0.05668
0.49778,0.05668
0.49778,0.05668
0.49779,0.05668
0.4978,0.05668
0.49783,0.05668
0.49783,0.05668
0.49788,0.05668
0.49789,0.05668
0.4979,0.05668
0.49791,0.05668
0.49792,0.05668
0.49792,0.05668
0.49792,0.05668
0.49793,0.05668
0.49793,0.05668
0.49793,0.05667
0.49793,0.05667
0.49794,0.05667
0.49794,0.05667
0.49795,0.05667
0.49796,0.05667
0.49796,0.05667
0.49797,0.05667
0.49797,0.05667
0.49799,0.05667
0.49801,0.05667
0.49803,0.05667
0.49804,0.05667
0.49804,0.05667
0.49804,0.05668
0.49805,0.05667
0.49806,0.05667
0.49806,0.05668
0.49806,0.05668
0.49806,0.05668
0.49806,0.05668
0.49807,0.05668
0.49807,0.05668
0.49807,0.05668
0.49807,0.05668
0.49808,0.05668
0.49808,0.05668
0.49809,0.05668
0.49809,0.05668
0.4981,0.05668
0.49811,0.05668
0.49811,0.05668
0.49811,0.05668
0.49812,0.05668
0.49812,0.05668
0.49813,0.05668
0.49816,0.05668
0.49816,0.05668
0.49816,0.05668
0.49818,0.05668
0.49818,0.05668
0.49818,0.05668
0.4982,0.05668
0.4982,0.05668
0.4982,0.05668
0.49821,0.05668
0.49822,0.05668
0.49822,0.05668
0.49822,0.05668
0.49825,0.05668
0.49825,0.05668
0.49826,0.05668
0.49826,0.05667
0.49829,0.05667
0.49829,0.05667
0.49829,0.05668
0.49829,0.05668
0.4983,0.05667
0.4983,0.05667
0.49835,0.05667
0.49836,0.05667
0.49836,0.05667
0.49836,0.05667
0.49837,0.05667
0.49838,0.05667
0.49838,0.05667
0.49838,0.05667
0.49838,0.05667
0.49838,0.05667
0.4984,0.05667
0.49842,0.05667
0.49843,0.05667
0.49844,0.05667
0.49844,0.05667
0.49845,0.05667
0.49845,0.05667
0.49845,0.05667
0.49846,0.05667
0.49846,0.05667
0.49847,0.05667
0.49848,0.05667
0.49848,0.05667
0.4985,0.05667
0.49851,0.05667
0.49852,0.05667
0.49852,0.05667
0.49852,0.05667
0.49852,0.05667
0.49853,0.05667
0.49853,0.05667
0.49853,0.05667
0.49853,0.05667
0.49855,0.05667
0.49856,0.05667
0.49856,0.05667
0.49859,0.05667
0.4986,0.05667
0.4986,0.05667
0.4986,0.05667
0.4986,0.05667
0.4986,0.05667
0.49863,0.05667
0.49863,0.05667
0.49863,0.05667
0.49866,0.05667
0.49868,0.05667
0.49868,0.05667
0.49868,0.05666
0.49869,0.05666
0.49869,0.05666
0.49869,0.05666
0.49871,0.05666
0.49871,0.05666
0.49873,0.05666
0.49874,0.05666
0.49874,0.05666
0.49875,0.05666
0.49876,0.05666
0.49878,0.05666
0.49878,0.05666
0.49879,0.05666
0.49879,0.05666
0.49879,0.05666
0.49881,0.05666
0.49881,0.05666
0.49881,0.05666
0.49882,0.05666
0.49883,0.05666
0.49883,0.05666
0.49884,0.05666
0.49884,0.05666
0.49884,0.05666
0.49885,0.05666
0.49886,0.05666
0.49886,0.05666
0.49887,0.05666
0.49887,0.05666
0.49887,0.05666
0.49887,0.05666
0.49888,0.05666
0.49888,0.05666
0.49889,0.05666
0.49889,0.05666
0.4989,0.05666
0.4989,0.05666
0.49892,0.05666
0.49893,0.05665
0.49893,0.05665
0.49894,0.05665
0.49894,0.05665
0.49895,0.05665
0.49896,0.05665
0.49896,0.05665
0.49897,0.05665
0.49897,0.05665
0.49898,0.05665
0.49898,0.05665
0.499,0.05666
0.49905,0.05666
0.49906,0.05665
0.49907,0.05666
0.49908,0.05666
0.49908,0.05666
0.49909,0.05666
0.49911,0.05666
0.49913,0.05666
0.49915,0.05666
0.49915,0.05666
0.49919,0.05666
0.4992,0.05666
0.49921,0.05666
0.49921,0.05666
0.49922,0.05666
0.49922,0.05665
0.49922,0.05665
0.49922,0.05666
0.49923,0.05666
0.49924,0.05666
0.49925,0.05666
0.49925,0.05666
0.49925,0.05666
0.49925,0.05666
0.49927,0.05666
0.49927,0.05666
0.49927,0.05666
0.49928,0.05666
0.49928,0.05666
0.49931,0.05666
0.49933,0.05666
0.49934,0.05666
0.49935,0.05666
0.49936,0.05666
0.49937,0.05666
0.49938,0.05666
0.49938,0.05666
0.4994,0.05666
0.49941,0.05666
0.49942,0.05666
0.49942,0.05666
0.49943,0.05666
0.49943,0.05666
0.49944,0.05666
0.49945,0.05666
0.49945,0.05666
0.49946,0.05666
0.49946,0.05666
0.49946,0.05666
0.49947,0.05666
0.49947,0.05666
0.49948,0.05666
0.49948,0.05666
0.4995,0.05666
0.49952,0.05666
0.49952,0.05666
0.49952,0.05666
0.49955,0.05666
0.49956,0.05666
0.49958,0.05666
0.49958,0.05666
0.49959,0.05666
0.49962,0.05666
0.49962,0.05666
0.49964,0.05666
0.49964,0.05666
0.49964,0.05666
0.49965,0.05666
0.49965,0.05666
0.49966,0.05666
0.49967,0.05666
0.49968,0.05666
0.49968,0.05666
0.49969,0.05666
0.4997,0.05666
0.4997,0.05666
0.49971,0.05666
0.49972,0.05666
0.49972,0.05666
0.49974,0.05666
0.49977,0.05666
0.4998,0.05666
0.49982,0.05665
0.49984,0.05665
0.49984,0.05665
0.49984,0.05665
0.49985,0.05665
0.49985,0.05665
0.49987,0.05665
0.49988,0.05665
0.49988,0.05665
0.4999,0.05665
0.49992,0.05664
0.49992,0.05664
0.49994,0.05665
0.49995,0.05664
0.49996,0.05664
0.49996,0.05664
0.49996,0.05664
0.49997,0.05664
0.49998,0.05664
0.49998,0.05664
0.49999,0.05664
0.49999,0.05664
0.50001,0.05664
0.50001,0.05664
0.50002,0.05664
0.50003,0.05664
0.50005,0.05664
0.50005,0.05664
0.50008,0.05664
0.50008,0.05664
0.50008,0.05664
0.5001,0.05664
0.50011,0.05664
0.50013,0.05664
0.50013,0.05664
0.50013,0.05664
0.50015,0.05664
0.50015,0.05664
0.50015,0.05664
0.50015,0.05664
0.50021,0.05664
0.50021,0.05664
0.50021,0.05664
0.50023,0.05664
0.50025,0.05664
0.50026,0.05664
0.50026,0.05664
0.50026,0.05664
0.50026,0.05664
0.50026,0.05664
0.50026,0.05664
0.50027,0.05664
0.50027,0.05664
0.50027,0.05664
0.50028,0.05664
0.50029,0.05665
0.5003,0.05665
0.5003,0.05665
0.50031,0.05665
0.50031,0.05665
0.50033,0.05665
0.50034,0.05665
0.50034,0.05665
0.50035,0.05665
0.50036,0.05665
0.50037,0.05665
0.50038,0.05665
0.50038,0.05665
0.5004,0.05665
0.50041,0.05665
0.50042,0.05665
0.50042,0.05665
0.50042,0.05665
0.50043,0.05665
0.50043,0.05665
0.50043,0.05665
0.50045,0.05665
0.50048,0.05665
0.50051,0.05665
0.50052,0.05664
0.50052,0.05664
0.50053,0.05664
0.50054,0.05664
0.50054,0.05664
0.50055,0.05664
0.50055,0.05664
0.50056,0.05664
0.50057,0.05664
0.50058,0.05664
0.50058,0.05664
0.50059,0.05664
0.5006,0.05664
0.50061,0.05664
0.50062,0.05664
0.50062,0.05664
0.50062,0.05664
0.50064,0.05664
0.50064,0.05664
0.50065,0.05664
0.50066,0.05664
0.50066,0.05664
0.50067,0.05664
0.5007,0.05664
0.5007,0.05664
0.50071,0.05664
0.50071,0.05664
0.50071,0.05664
0.50071,0.05664
0.50072,0.05664
0.50073,0.05664
0.50075,0.05664
0.50075,0.05664
0.50078,0.05664
0.50079,0.05664
0.50084,0.05664
0.50084,0.05664
0.50085,0.05664
0.50086,0.05664
0.50086,0.05664
0.50088,0.05664
0.50088,0.05664
0.50088,0.05664
0.5009,0.05664
0.50091,0.05664
0.50091,0.05664
0.50093,0.05664
0.50093,0.05664
0.50097,0.05664
0.50098,0.05664
0.50098,0.05664
0.50099,0.05664
0.50099,0.05664
0.501,0.05664
0.501,0.05664
0.50101,0.05664
0.50102,0.05664
0.50102,0.05664
0.50103,0.05664
0.50105,0.05664
0.50106,0.05664
0.50107,0.05664
0.50108,0.05664
0.50108,0.05664
0.5011,0.05664
0.5011,0.05664
0.5011,0.05664
0.50111,0.05664
0.50111,0.05664
0.50112,0.05664
0.50112,0.05664
0.50114,0.05664
0.50115,0.05664
0.50117,0.05664
0.5012,0.05664
0.50121,0.05664
0.50122,0.05664
0.50122,0.05664
0.50122,0.05664
0.50122,0.05664
0.50123,0.05664
0.50123,0.05664
0.50123,0.05664
0.50123,0.05664
0.50123,0.05664
0.50124,0.05664
0.50126,0.05664
0.50127,0.05664
0.50128,0.05664
0.50129,0.05664
0.5013,0.05664
0.50131,0.05664
0.50132,0.05664
0.50132,0.05664
0.50132,0.05664
0.50133,0.05664
0.50133,0.05663
0.50134,0.05663
0.50135,0.05663
0.50136,0.05663
0.50137,0.05663
0.5014,0.05663
0.50143,0.05663
0.50144,0.05663
0.50145,0.05663
0.50146,0.05663
0.50147,0.05663
0.50149,0.05663
0.50149,0.05663
0.5015,0.05663
0.50151,0.05663
0.50151,0.05663
0.50153,0.05663
0.50154,0.05663
0.50154,0.05663
0.50155,0.05663
0.50156,0.05663
0.50158,0.05663
0.50158,0.05663
0.50159,0.05663
0.5016,0.05663
0.50163,0.05663
0.50163,0.05663
0.50163,0.05663
0.50164,0.05663
0.50164,0.05663
0.50164,0.05663
0.50165,0.05663
0.50168,0.05663
0.5017,0.05663
0.5017,0.05663
0.5017,0.05663
0.50171,0.05663
0.50171,0.05663
0.50172,0.05663
0.50173,0.05663
0.50174,0.05663
0.50176,0.05663
0.50178,0.05663
0.50179,0.05663
0.50179,0.05663
0.50179,0.05663
0.5018,0.05663
0.50181,0.05663
0.50181,0.05663
0.50183,0.05663
0.50183,0.05663
0.50183,0.05663
0.50185,0.05663
0.50189,0.05663
0.50189,0.05663
0.50191,0.05663
0.50191,0.05663
0.50192,0.05663
0.50192,0.05663
0.50192,0.05663
0.50192,0.05663
0.50194,0.05663
0.50194,0.05663
0.50196,0.05663
0.50196,0.05663
0.50199,0.05663
0.502,0.05663
0.502,0.05663
0.502,0.05663
0.50201,0.05663
0.50202,0.05663
0.50204,0.05663
0.50206,0.05663
0.50207,0.05664
0.50207,0.05663
0.50208,0.05663
0.50208,0.05663
0.50209,0.05663
0.50209,0.05663
0.5021,0.05663
0.50212,0.05663
0.50212,0.05663
0.50212,0.05663
0.50213,0.05663
0.50214,0.05663
0.50215,0.05662
0.50216,0.05662
0.50216,0.05662
0.50217,0.05662
0.50218,0.05662
0.50218,0.05663
0.5022,0.05663
0.50221,0.05663
0.50224,0.05663
0.50225,0.05663
0.50225,0.05663
0.50225,0.05663
0.50226,0.05663
0.50227,0.05663
0.50228,0.05663
0.50229,0.05663
0.50231,0.05663
0.50231,0.05662
0.50231,0.05663
0.50231,0.05663
0.50231,0.05663
0.50231,0.05663
0.50232,0.05663
0.50234,0.05663
0.50234,0.05663
0.50234,0.05663
0.50236,0.05663
0.50236,0.05663
0.50236,0.05663
0.50236,0.05663
0.50239,0.05663
0.5024,0.05663
0.50242,0.05663
0.50243,0.05663
0.50244,0.05663
0.50244,0.05663
0.50245,0.05663
0.50247,0.05663
0.50248,0.05663
0.50248,0.05663
0.5025,0.05663
0.50252,0.05663
0.50252,0.05663
0.50253,0.05663
0.50254,0.05663
0.50254,0.05663
0.50257,0.05663
0.50257,0.05663
0.50257,0.05663
0.50258,0.05663
0.50258,0.05663
0.5026,0.05663
0.5026,0.05663
0.50261,0.05663
0.50261,0.05663
0.50262,0.05663
0.50263,0.05663
0.50264,0.05663
0.50264,0.05663
0.50264,0.05663
0.50265,0.05663
0.50266,0.05663
0.50268,0.05663
0.5027,0.05663
0.5027,0.05663
0.50271,0.05663
0.50272,0.05663
0.50272,0.05663
0.50273,0.05663
0.50275,0.05663
0.50275,0.05663
0.50276,0.05663
0.50277,0.05663
0.50279,0.05663
0.50279,0.05663
0.50282,0.05663
0.50283,0.05663
0.50283,0.05663
0.50287,0.05663
0.50287,0.05663
0.50287,0.05663
0.50289,0.05663
0.50289,0.05663
0.5029,0.05663
0.5029,0.05663
0.50291,0.05663
0.50291,0.05663
0.50292,0.05663
0.50292,0.05663
0.50293,0.05663
0.50293,0.05663
0.50294,0.05663
0.50298,0.05663
0.50299,0.05663
0.503,0.05663
0.50301,0.05663
0.50301,0.05663
0.50302,0.05663
0.50303,0.05663
0.50303,0.05663
0.50304,0.05663
0.50304,0.05663
0.50305,0.05663
0.50305,0.05663
0.50305,0.05663
0.50306,0.05663
0.50307,0.05663
0.50308,0.05663
0.50308,0.05663
0.50309,0.05663
0.50309,0.05663
0.50309,0.05663
0.5031,0.05663
0.50311,0.05663
0.50311,0.05663
0.50313,0.05663
0.50315,0.05663
0.50315,0.05663
0.50315,0.05663
0.50317,0.05663
0.50318,0.05663
0.50321,0.05663
0.50322,0.05663
0.50322,0.05663
0.50325,0.05663
0.50326,0.05663
0.50326,0.05663
0.50327,0.05663
0.50328,0.05663
0.5033,0.05663
0.50331,0.05663
0.50332,0.05663
0.50333,0.05663
0.50333,0.05663
0.50333,0.05663
0.50335,0.05663
0.50336,0.05663
0.50336,0.05663
0.50336,0.05663
0.50337,0.05663
0.50338,0.05662
0.50341,0.05662
0.50343,0.05662
0.50344,0.05662
0.50345,0.05662
0.50345,0.05662
0.50347,0.05662
0.50347,0.05662
0.50347,0.05662
0.50348,0.05662
0.50348,0.05662
0.5035,0.05662
0.50351,0.05662
0.50351,0.05662
0.50352,0.05662
0.50353,0.05662
0.50353,0.05662
0.50353,0.05662
0.50354,0.05662
0.50355,0.05662
0.50356,0.05662
0.50357,0.05662
0.50357,0.05662
0.50357,0.05662
0.50357,0.05662
0.50358,0.05662
0.50358,0.05662
0.50358,0.05662
0.5036,0.05662
0.5036,0.05662
0.50361,0.05662
0.50364,0.05662
0.50365,0.05662
0.50368,0.05662
0.50369,0.05662
0.50369,0.05662
0.5037,0.05662
0.5037,0.05662
0.50371,0.05662
0.50373,0.05662
0.50373,0.05662
0.50373,0.05662
0.50375,0.05662
0.50375,0.05662
0.50375,0.05662
0.50376,0.05662
0.50378,0.05662
0.5038,0.05662
